,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
796,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-12,4.79
797,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-01,2.98
798,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-02,3.99
799,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-03,2.59
800,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-04,2.5
801,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-05,3.5
802,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-06,0.4
803,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-07,1.49
804,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-08,3.59
805,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-09,1.89
806,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-10,2.3
807,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-11,3.39
808,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2008-12,3.59
809,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-01,2.69
810,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-02,1.99
811,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-03,2.4
812,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-04,3.59
813,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-05,3.59
814,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-06,1.7
815,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-07,2.2
816,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-08,0.59
817,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-09,2.89
818,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-10,2.08
819,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-11,0.8
820,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2009-12,2.48
821,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-01,1.59
822,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-02,2.09
823,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-03,1.69
824,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-04,3.59
825,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-05,2.2
826,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-06,4.1
827,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-07,1.79
828,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-08,2.09
829,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-09,0.9
830,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-10,4.0
831,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-11,3.19
832,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2010-12,3.9
833,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-01,2.98
834,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-02,2.89
835,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-03,4.09
836,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-04,5.19
837,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-05,4.8
838,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-06,1.0
839,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-07,2.89
840,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-08,1.8
841,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-09,2.49
842,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-10,2.7
843,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-11,1.29
844,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2011-12,0.99
845,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-01,1.99
846,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-02,2.49
847,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-03,0.7
848,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-04,2.09
849,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-05,1.89
850,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-06,0.3
851,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-07,3.5
852,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-08,1.8
853,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-09,1.1
854,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-10,1.3
855,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-11,0.4
856,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2012-12,3.19
857,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-01,1.2
858,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-02,2.09
859,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-03,2.68
860,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-04,4.89
861,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-05,3.69
862,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-06,0.3
863,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-07,2.79
864,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-08,4.19
865,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-09,5.3
866,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-10,2.3
867,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-11,2.09
868,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2013-12,2.38
869,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-01,4.2
870,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-02,5.3
871,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-03,3.2
872,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-04,3.0
873,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-05,5.3
874,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-06,0.4
875,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-07,2.59
876,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-08,1.89
877,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-09,2.89
878,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-10,0.99
879,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-11,4.39
880,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2014-12,2.89
881,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-01,1.39
882,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-02,2.59
883,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-03,1.89
884,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-04,2.8
885,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-05,6.59
886,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-06,1.3
887,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-07,2.89
888,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-08,1.0
889,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-09,0.2
890,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-10,2.89
891,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-11,3.69
892,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2015-12,2.88
893,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-01,1.89
894,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-02,1.69
895,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-03,3.49
896,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-04,3.98
897,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-05,1.89
898,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-06,3.59
899,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-07,0.9
900,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-08,2.59
901,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-09,0.69
902,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-10,0.79
903,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-11,1.59
904,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2016-12,6.78
905,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-01,6.59
906,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-02,3.09
907,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-03,2.39
908,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-04,2.68
909,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-05,4.09
910,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-06,0.4
911,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-07,2.69
912,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-08,2.89
913,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-09,2.69
914,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-10,2.49
915,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-11,2.09
916,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2017-12,2.89
917,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-01,1.99
918,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-02,3.09
919,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-03,2.49
920,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-04,4.09
921,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-05,2.3
922,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-06,0.7
923,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-07,1.49
924,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-08,0.89
925,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-09,1.09
926,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-10,4.19
927,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2018-11,4.29
928,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-01,7.57
929,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-02,9.62
930,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-03,7.19
931,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-04,5.06
932,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-06,2.15
933,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-07,0.76
934,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-08,1.06
935,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-09,1.45
936,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-10,8.48
937,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-11,8.79
938,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2007-12,10.75
939,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-01,11.11
940,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-02,4.77
941,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-03,8.45
942,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-04,6.14
943,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-05,2.3
944,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-06,2.18
945,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-07,0.06
946,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-08,1.48
947,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-09,0.58
948,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-10,4.18
949,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-11,10.21
950,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2008-12,11.09
951,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-01,5.43
952,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-02,4.52
953,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-03,7.91
954,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-04,4.29
955,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-05,5.04
956,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-06,2.35
957,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-07,0.26
958,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-08,0.4
959,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-09,1.96
960,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-10,7.57
961,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-11,9.52
962,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2009-12,6.37
963,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-01,8.41
964,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-02,5.07
965,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-03,8.43
966,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-04,8.39
967,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-05,5.03
968,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-06,6.49
969,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-07,0.21
970,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-08,0.44
971,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-09,3.48
972,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-10,7.59
973,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-11,12.28
974,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2010-12,13.82
975,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-01,6.44
976,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-02,4.31
977,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-03,11.96
978,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-04,8.61
979,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-05,4.97
980,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-06,2.69
981,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-07,2.07
982,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-08,0.05
983,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-09,0.44
984,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-10,4.83
985,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-11,7.3
986,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2011-12,6.99
987,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-01,11.26
988,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-02,7.8
989,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-03,13.71
990,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-04,9.16
991,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-05,4.37
992,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-06,6.28
993,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-07,0.6
994,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-08,0.02
995,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-09,0.04
996,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-10,9.49
997,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-11,12.35
998,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2012-12,13.4
999,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-01,7.61
1000,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-02,3.99
1001,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-03,3.85
1002,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-04,4.02
1003,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-05,5.09
1004,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-06,3.04
1005,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-07,0.0
1006,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-08,0.53
1007,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-09,10.36
1008,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-10,2.13
1009,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-11,7.02
1010,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2013-12,3.03
1011,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-01,5.74
1012,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-02,14.03
1013,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-03,11.3
1014,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-04,5.81
1015,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-05,5.01
1016,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-06,2.17
1017,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-07,0.44
1018,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-08,0.77
1019,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-09,2.73
1020,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-10,8.62
1021,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-11,9.46
1022,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2014-12,12.53
1023,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-01,3.49
1024,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-02,6.17
1025,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-03,4.49
1026,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-04,4.82
1027,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-05,2.39
1028,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-06,1.0
1029,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-07,0.09
1030,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-08,0.52
1031,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-09,2.04
1032,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-10,2.59
1033,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-11,9.01
1034,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2015-12,18.38
1035,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-01,9.17
1036,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-02,6.6
1037,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-03,9.79
1038,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-04,4.7
1039,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-05,1.79
1040,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-06,1.89
1041,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-07,1.36
1042,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-08,0.0
1043,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-09,1.1
1044,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-10,16.17
1045,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-11,7.91
1046,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2016-12,9.19
1047,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-01,5.52
1048,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-02,11.98
1049,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-03,13.02
1050,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-04,8.54
1051,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-05,3.94
1052,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-06,2.63
1053,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-07,0.0
1054,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-08,0.0
1055,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-09,3.17
1056,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-10,7.69
1057,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-11,11.29
1058,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2017-12,4.3
1059,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-01,8.37
1060,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-02,4.69
1061,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-03,6.63
1062,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-04,8.13
1063,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-05,0.49
1064,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-06,2.26
1065,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-07,0.0
1066,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-08,0.12
1067,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-09,0.34
1068,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-10,4.25
1069,USC00354811,"LEABURG 1 SW, OR US",44.1013,-122.6886,205.7,2018-11,5.83
1070,USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2,2007-01,7.89
1071,USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2,2007-02,6.49
1072,USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2,2007-03,14.58
1073,USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2,2007-04,4.29
1074,USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2,2007-05,2.99
1075,USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2,2007-06,3.9
